method,metric,mean,ci95,n
bayesian_morphology_belief,dominant_failure_accuracy,0.5807291666666666,0.07322300234841962,10
bayesian_morphology_belief,top2_failure_recall,0.7463541666666667,0.0601830096205793,10
bayesian_morphology_belief,calibration_error,0.13494078812523663,0.06106975060056655,10
bayesian_morphology_belief,early_warning_lead_time,0.6371712916666668,0.008581242230277564,10
bayesian_morphology_belief,cross_morphology_generalization_gap,0.13971466666666665,0.0,10
bayesian_morphology_belief,morphology_shift_detection,0.7652117854965841,0.006120826414147398,10
bayesian_morphology_belief,failure_family_f1,0.4146405916981314,0.06657673519314986,10
bayesian_morphology_belief,task_success,0.5421874999999999,0.13737940061691625,10
bayesian_morphology_belief,dominant_failure_rate,0.19913194444444443,0.07050139867208668,10
bayesian_morphology_belief,safety_violation_rate,0.11649305555555556,0.04761309100866609,10
bayesian_morphology_belief,intervention_cost,0.02488561201875,0.007723679234044771,10
bayesian_morphology_belief,unnecessary_intervention_rate,0.0,0.0,10
bayesian_morphology_belief,planning_regret_to_oracle,0.2382350914320603,0.03054275426007213,10
bayesian_morphology_belief,robust_utility,0.06265874786992814,0.23226237572185002,10
conformal_risk_shield,dominant_failure_accuracy,0.2621527777777778,0.11627457583125973,10
conformal_risk_shield,top2_failure_recall,0.41302083333333334,0.13078501123062347,10
conformal_risk_shield,calibration_error,0.16131668586767417,0.050224770557858456,10
conformal_risk_shield,early_warning_lead_time,0.47814875,0.020034804890975647,10
conformal_risk_shield,cross_morphology_generalization_gap,0.2455,0.0,10
conformal_risk_shield,morphology_shift_detection,0.56264053366308,0.005245836185830487,10
conformal_risk_shield,failure_family_f1,0.16767400240118494,0.0773269813152005,10
conformal_risk_shield,task_success,0.5296875,0.11621309513197127,10
conformal_risk_shield,dominant_failure_rate,0.3564236111111111,0.11609192002875104,10
conformal_risk_shield,safety_violation_rate,0.025868055555555554,0.02612960143267633,10
conformal_risk_shield,intervention_cost,0.04582128156666667,0.008601934871999442,10
conformal_risk_shield,unnecessary_intervention_rate,0.0,0.0,10
conformal_risk_shield,planning_regret_to_oracle,0.2796646804588329,0.0316443876631602,10
conformal_risk_shield,robust_utility,0.007934578147762411,0.22922365386283436,10
constraint_aware_mpc,dominant_failure_accuracy,0.3548611111111111,0.11959977303438556,10
constraint_aware_mpc,top2_failure_recall,0.5361111111111111,0.05673292241368065,10
constraint_aware_mpc,calibration_error,0.19118683420761315,0.0715706621049282,10
constraint_aware_mpc,early_warning_lead_time,0.5625597222222223,0.014685362868769996,10
constraint_aware_mpc,cross_morphology_generalization_gap,0.21050666666666668,0.0,10
constraint_aware_mpc,morphology_shift_detection,0.41471459068072036,0.004188745112929914,10
constraint_aware_mpc,failure_family_f1,0.24338360551852614,0.0924212047121155,10
constraint_aware_mpc,task_success,0.6381944444444444,0.08473030547353089,10
constraint_aware_mpc,dominant_failure_rate,0.2420138888888889,0.10332248943333842,10
constraint_aware_mpc,safety_violation_rate,0.050868055555555555,0.040265564679332046,10
constraint_aware_mpc,intervention_cost,0.022955167489583334,0.00641896326835317,10
constraint_aware_mpc,unnecessary_intervention_rate,0.0,0.0,10
constraint_aware_mpc,planning_regret_to_oracle,0.23452542025718645,0.020266745187849575,10
constraint_aware_mpc,robust_utility,0.22159503687619986,0.15155128494533857,10
cost_calibrated_failure_predictive_morphology_v5,dominant_failure_accuracy,0.6946180555555556,0.09698075859642079,10
cost_calibrated_failure_predictive_morphology_v5,top2_failure_recall,0.7852430555555555,0.09099848954606685,10
cost_calibrated_failure_predictive_morphology_v5,calibration_error,0.19665270527897838,0.05540790209114476,10
cost_calibrated_failure_predictive_morphology_v5,early_warning_lead_time,0.7605324027777779,0.015666647445637272,10
cost_calibrated_failure_predictive_morphology_v5,cross_morphology_generalization_gap,0.11171466666666667,0.0,10
cost_calibrated_failure_predictive_morphology_v5,morphology_shift_detection,0.7001995240427279,0.006406937784758053,10
cost_calibrated_failure_predictive_morphology_v5,failure_family_f1,0.5484278381083937,0.10617188526426458,10
cost_calibrated_failure_predictive_morphology_v5,task_success,0.5630208333333333,0.06655705370339503,10
cost_calibrated_failure_predictive_morphology_v5,dominant_failure_rate,0.15972222222222224,0.056688003767027595,10
cost_calibrated_failure_predictive_morphology_v5,safety_violation_rate,0.11197916666666667,0.08364229585507,10
cost_calibrated_failure_predictive_morphology_v5,intervention_cost,0.02392425019236111,0.0036604970668942544,10
cost_calibrated_failure_predictive_morphology_v5,unnecessary_intervention_rate,0.0,0.0,10
cost_calibrated_failure_predictive_morphology_v5,planning_regret_to_oracle,0.20755457000244631,0.02442247756861072,10
cost_calibrated_failure_predictive_morphology_v5,robust_utility,0.15026880538955728,0.17485220721444947,10
domain_randomized_policy_selector,dominant_failure_accuracy,0.3815972222222222,0.1018117581018592,10
domain_randomized_policy_selector,top2_failure_recall,0.5597222222222222,0.108555425934536,10
domain_randomized_policy_selector,calibration_error,0.17776393852981748,0.05636840182663349,10
domain_randomized_policy_selector,early_warning_lead_time,0.5456108611111111,0.015899776848776154,10
domain_randomized_policy_selector,cross_morphology_generalization_gap,0.20288533333333336,0.0,10
domain_randomized_policy_selector,morphology_shift_detection,0.45774053772826323,0.004749554762865465,10
domain_randomized_policy_selector,failure_family_f1,0.25941290002252304,0.0732029525906187,10
domain_randomized_policy_selector,task_success,0.5265625,0.12765235098491926,10
domain_randomized_policy_selector,dominant_failure_rate,0.2345486111111111,0.12691894829749706,10
domain_randomized_policy_selector,safety_violation_rate,0.17326388888888888,0.06672645836590041,10
domain_randomized_policy_selector,intervention_cost,0.016542872347222223,0.004984723319869266,10
domain_randomized_policy_selector,unnecessary_intervention_rate,0.0,0.0,10
domain_randomized_policy_selector,planning_regret_to_oracle,0.2749825956335185,0.03171712288416769,10
domain_randomized_policy_selector,robust_utility,-0.06636084632813316,0.2371300212582205,10
failure_predictive_morphology_v4,dominant_failure_accuracy,0.6065972222222222,0.0924086524817776,10
failure_predictive_morphology_v4,top2_failure_recall,0.7711805555555555,0.07322221168436949,10
failure_predictive_morphology_v4,calibration_error,0.15424343675652608,0.07879229089179945,10
failure_predictive_morphology_v4,early_warning_lead_time,0.6971315277777778,0.013154306211791636,10
failure_predictive_morphology_v4,cross_morphology_generalization_gap,0.12586,0.0,10
failure_predictive_morphology_v4,morphology_shift_detection,0.6156042253568446,0.005874757815220309,10
failure_predictive_morphology_v4,failure_family_f1,0.45228341042775566,0.09502837210077136,10
failure_predictive_morphology_v4,task_success,0.58125,0.07833585660501294,10
failure_predictive_morphology_v4,dominant_failure_rate,0.18993055555555555,0.09065449605133209,10
failure_predictive_morphology_v4,safety_violation_rate,0.11128472222222222,0.06875604198572065,10
failure_predictive_morphology_v4,intervention_cost,0.035081386461111114,0.00661865323546517,10
failure_predictive_morphology_v4,unnecessary_intervention_rate,0.0,0.0,10
failure_predictive_morphology_v4,planning_regret_to_oracle,0.227501073381987,0.024797576437643937,10
failure_predictive_morphology_v4,robust_utility,0.12701612012182253,0.1421867954377779,10
generic_failure_classifier,dominant_failure_accuracy,0.028645833333333332,0.032038557770720226,10
generic_failure_classifier,top2_failure_recall,0.19322916666666667,0.07222310663187122,10
generic_failure_classifier,calibration_error,0.08774858910802139,0.025828375337408137,10
generic_failure_classifier,early_warning_lead_time,0.28399979166666667,0.007868588660288618,10
generic_failure_classifier,cross_morphology_generalization_gap,0.33592333333333335,0.0,10
generic_failure_classifier,morphology_shift_detection,0.17646939487354926,0.0037680204866508845,10
generic_failure_classifier,failure_family_f1,0.01752590650457714,0.019760062998441175,10
generic_failure_classifier,task_success,0.3470486111111111,0.10239974240975756,10
generic_failure_classifier,dominant_failure_rate,0.6512152777777778,0.10252655966013124,10
generic_failure_classifier,safety_violation_rate,0.27621527777777777,0.08634902012244242,10
generic_failure_classifier,intervention_cost,0.009947736596527777,0.003909774181240116,10
generic_failure_classifier,unnecessary_intervention_rate,0.0,0.0,10
generic_failure_classifier,planning_regret_to_oracle,0.4416695564467036,0.0284230232522816,10
generic_failure_classifier,robust_utility,-0.7259144491855859,0.2125411721970054,10
meta_adaptive_mpc,dominant_failure_accuracy,0.45711805555555557,0.10051105162539387,10
meta_adaptive_mpc,top2_failure_recall,0.6310763888888888,0.04474577303616409,10
meta_adaptive_mpc,calibration_error,0.15180080313949887,0.07066365731984045,10
meta_adaptive_mpc,early_warning_lead_time,0.49926406944444446,0.010251613203860723,10
meta_adaptive_mpc,cross_morphology_generalization_gap,0.15726800000000002,0.0,10
meta_adaptive_mpc,morphology_shift_detection,0.5973575906807204,0.0041887451129299,10
meta_adaptive_mpc,failure_family_f1,0.3174046869870283,0.08062381119815255,10
meta_adaptive_mpc,task_success,0.6682291666666667,0.08709966438344158,10
meta_adaptive_mpc,dominant_failure_rate,0.1875,0.07899853138665479,10
meta_adaptive_mpc,safety_violation_rate,0.05329861111111111,0.04393860367267088,10
meta_adaptive_mpc,intervention_cost,0.024748992785416667,0.006794201422000548,10
meta_adaptive_mpc,unnecessary_intervention_rate,0.0,0.0,10
meta_adaptive_mpc,planning_regret_to_oracle,0.19469068127354497,0.019456884145085576,10
meta_adaptive_mpc,robust_utility,0.3178611542127724,0.13475379611195676,10
morphology_failure_transformer_prior,dominant_failure_accuracy,0.6260416666666667,0.09637493294740745,10
morphology_failure_transformer_prior,top2_failure_recall,0.7420138888888889,0.06738912902107785,10
morphology_failure_transformer_prior,calibration_error,0.20640655893079893,0.08651945096104878,10
morphology_failure_transformer_prior,early_warning_lead_time,0.6884141944444444,0.012588263744482457,10
morphology_failure_transformer_prior,cross_morphology_generalization_gap,0.13598200000000002,0.0,10
morphology_failure_transformer_prior,morphology_shift_detection,0.6425934082081354,0.00652271116414347,10
morphology_failure_transformer_prior,failure_family_f1,0.4584528975397031,0.09586675062703796,10
morphology_failure_transformer_prior,task_success,0.5019097222222222,0.1222007887746015,10
morphology_failure_transformer_prior,dominant_failure_rate,0.17222222222222222,0.07190309121831252,10
morphology_failure_transformer_prior,safety_violation_rate,0.13368055555555555,0.056799101251245564,10
morphology_failure_transformer_prior,intervention_cost,0.02639643875,0.0078001372587262145,10
morphology_failure_transformer_prior,unnecessary_intervention_rate,0.0,0.0,10
morphology_failure_transformer_prior,planning_regret_to_oracle,0.24348857465724996,0.023329334399876136,10
morphology_failure_transformer_prior,robust_utility,0.02957355165188538,0.17179940904874227,10
online_system_identification,dominant_failure_accuracy,0.5583333333333333,0.08245557736969039,10
online_system_identification,top2_failure_recall,0.7229166666666667,0.06852878676813276,10
online_system_identification,calibration_error,0.16715266948443325,0.07614414933971328,10
online_system_identification,early_warning_lead_time,0.4782086666666667,0.011208069331952881,10
online_system_identification,cross_morphology_generalization_gap,0.13911066666666666,0.0,10
online_system_identification,morphology_shift_detection,0.660670877717167,0.0063649509792135725,10
online_system_identification,failure_family_f1,0.39667342662481553,0.07085387397308116,10
online_system_identification,task_success,0.7052083333333333,0.14978047057180696,10
online_system_identification,dominant_failure_rate,0.11805555555555555,0.07413753141262173,10
online_system_identification,safety_violation_rate,0.08333333333333333,0.03863813835573225,10
online_system_identification,intervention_cost,0.03148714878125,0.007270942338279438,10
online_system_identification,unnecessary_intervention_rate,0.0,0.0,10
online_system_identification,planning_regret_to_oracle,0.1678189688360322,0.02837446293016775,10
online_system_identification,robust_utility,0.37566006158340637,0.2437959455379526,10
oracle_failure_family_controller,dominant_failure_accuracy,1.0,0.0,10
oracle_failure_family_controller,top2_failure_recall,1.0,0.0,10
oracle_failure_family_controller,calibration_error,0.13775731226615626,0.009716389628410104,10
oracle_failure_family_controller,early_warning_lead_time,1.0,0.0,10
oracle_failure_family_controller,cross_morphology_generalization_gap,0.06785533333333335,0.0,10
oracle_failure_family_controller,morphology_shift_detection,0.9277897652356215,0.005145772681860746,10
oracle_failure_family_controller,failure_family_f1,1.0,0.0,10
oracle_failure_family_controller,task_success,0.8677083333333333,0.07590694828319762,10
oracle_failure_family_controller,dominant_failure_rate,0.0,0.0,10
oracle_failure_family_controller,safety_violation_rate,0.03975694444444444,0.031035828935014293,10
oracle_failure_family_controller,intervention_cost,0.009768369675,0.00364767131965983,10
oracle_failure_family_controller,unnecessary_intervention_rate,0.0,0.0,10
oracle_failure_family_controller,planning_regret_to_oracle,0.023476221799328997,0.007356167834612006,10
oracle_failure_family_controller,robust_utility,0.7971830311644975,0.08266767644451306,10
per_morphology_calibrated_predictor,dominant_failure_accuracy,0.3703125,0.12695807007489374,10
per_morphology_calibrated_predictor,top2_failure_recall,0.5663194444444445,0.1190894441904596,10
per_morphology_calibrated_predictor,calibration_error,0.1489636340478219,0.08783564002881106,10
per_morphology_calibrated_predictor,early_warning_lead_time,0.5114390138888889,0.019512338694974898,10
per_morphology_calibrated_predictor,cross_morphology_generalization_gap,0.19180066666666667,0.0,10
per_morphology_calibrated_predictor,morphology_shift_detection,0.43509543674613105,0.005990035072590877,10
per_morphology_calibrated_predictor,failure_family_f1,0.25194886493944035,0.10146091529737167,10
per_morphology_calibrated_predictor,task_success,0.4239583333333333,0.11514133854562482,10
per_morphology_calibrated_predictor,dominant_failure_rate,0.31875,0.130107200725231,10
per_morphology_calibrated_predictor,safety_violation_rate,0.16354166666666667,0.09614719069638272,10
per_morphology_calibrated_predictor,intervention_cost,0.011951357318750001,0.0032196513200599174,10
per_morphology_calibrated_predictor,unnecessary_intervention_rate,0.0,0.0,10
per_morphology_calibrated_predictor,planning_regret_to_oracle,0.3363133007543723,0.032919398524717945,10
per_morphology_calibrated_predictor,robust_utility,-0.24288570666138495,0.24718454887974242,10
retrieval_failure_memory,dominant_failure_accuracy,0.5024305555555556,0.06983795544384251,10
retrieval_failure_memory,top2_failure_recall,0.6769097222222222,0.05080531957003629,10
retrieval_failure_memory,calibration_error,0.15886719761102905,0.06259201951055463,10
retrieval_failure_memory,early_warning_lead_time,0.6502148611111112,0.007744332829934129,10
retrieval_failure_memory,cross_morphology_generalization_gap,0.18743,0.0,10
retrieval_failure_memory,morphology_shift_detection,0.5206630325518999,0.004753441439532258,10
retrieval_failure_memory,failure_family_f1,0.3474993642821024,0.0558612485351967,10
retrieval_failure_memory,task_success,0.5885416666666666,0.09169277768315454,10
retrieval_failure_memory,dominant_failure_rate,0.2111111111111111,0.09410825421640658,10
retrieval_failure_memory,safety_violation_rate,0.15555555555555556,0.047752718943482146,10
retrieval_failure_memory,intervention_cost,0.03637526620347223,0.007604609041773517,10
retrieval_failure_memory,unnecessary_intervention_rate,0.0,0.0,10
retrieval_failure_memory,planning_regret_to_oracle,0.24466485178286324,0.030496917553760723,10
retrieval_failure_memory,robust_utility,0.057742016730890314,0.20436560771592385,10
risk_aware_intervention_policy,dominant_failure_accuracy,0.5696180555555556,0.05987008902806184,10
risk_aware_intervention_policy,top2_failure_recall,0.6446180555555555,0.08557465568747864,10
risk_aware_intervention_policy,calibration_error,0.20273849067736666,0.06019341174454995,10
risk_aware_intervention_policy,early_warning_lead_time,0.5567884027777779,0.011122141733384995,10
risk_aware_intervention_policy,cross_morphology_generalization_gap,0.18459333333333333,0.0,10
risk_aware_intervention_policy,morphology_shift_detection,0.684887358101599,0.0052030104738830605,10
risk_aware_intervention_policy,failure_family_f1,0.41104368937206237,0.05112916942213843,10
risk_aware_intervention_policy,task_success,0.5765625,0.14272159397778605,10
risk_aware_intervention_policy,dominant_failure_rate,0.18125,0.09385911414249108,10
risk_aware_intervention_policy,safety_violation_rate,0.07222222222222222,0.048831672467156424,10
risk_aware_intervention_policy,intervention_cost,0.03552748666666666,0.007904425778292893,10
risk_aware_intervention_policy,unnecessary_intervention_rate,0.0,0.0,10
risk_aware_intervention_policy,planning_regret_to_oracle,0.21086401322041332,0.03332706969757708,10
risk_aware_intervention_policy,robust_utility,0.18846513471368193,0.26534250813371085,10
